Block Number,Proposer ID,Builder ID,Winning Bid Value,Winning Block Value,Reward,Builder ID 1 Bid,Builder ID 2 Bid,Builder ID 3 Bid,Builder ID 4 Bid,Builder ID 5 Bid,Builder ID 10 Bid,Builder ID 30 Bid,Builder ID 50 Bid,Builder ID 70 Bid,Builder ID 90 Bid,Builder ID 1 Block Value,Builder ID 2 Block Value,Builder ID 3 Block Value,Builder ID 4 Block Value,Builder ID 5 Block Value,Builder ID 10 Block Value,Builder ID 30 Block Value,Builder ID 50 Block Value,Builder ID 70 Block Value,Builder ID 90 Block Value
3536,4,90,351.22,518.441,167.22,0,0,0,0,0,0,0,0,0,351.22,184.943,242.455,274.298,84.263,353.398,233.577,270.397,314.497,426.772,518.44
3537,30,5,351.566,621.132,269.566,0,0,0,0,351.566,306.623,0,0,350.744,351.26,151.085,385.699,303.915,156.124,621.132,461.247,227.323,321.674,465.488,604.52
3538,10,90,558.557,603.115,44.5574,0,0,306.865,0,0,0,0,306.884,432.418,558.557,239.384,240.106,565.73,312.333,212.48,348.922,271.788,347.767,554.837,603.115
3539,2,10,260.437,362.875,102.437,0,0,0,0,0,260.437,259.949,0,0,0,240.483,230.632,329.849,338.47,482.6,362.875,409.897,432.557,465.725,280.768
3540,2,70,558.303,598.606,40.3029,0,0,260.491,0,306.61,260.531,0,0,558.303,306.669,187.223,336.105,480.982,385.418,445.221,397.062,446.528,352.97,598.606,501.339
3541,70,70,297.187,297.187,297.187,0,0,0,0,0,0,0,0,0,0,158.824,344.152,393.455,190.215,344.561,421.285,234.806,221.926,297.187,398.023
3542,30,30,357.992,357.992,357.992,259.742,0,0,0,0,0,0,0,0,0,327.485,243.072,387.67,228.947,346.984,234.92,357.992,267.562,422.926,317.423
3543,2,70,306.816,377.633,70.8163,0,0,0,0,306.317,0,0,0,306.816,0,336.493,221.099,415.555,310.506,472.635,497.453,365.772,263.295,377.633,410.537
3544,3,3,459.405,459.405,459.405,0,0,259.703,0,260.124,260.163,0,259.878,306.842,260.091,178.63,279.554,459.405,287.65,484.248,430.325,324.736,431.755,333.684,328.183
3545,70,10,525.052,556.103,31.0518,0,0,260.329,0,0,525.052,0,0,0,0,117.831,121.046,402.658,72.602,548.103,556.104,198.807,464.791,446.267,280.87
3546,3,5,471.867,479.733,7.86661,0,0,0,0,471.867,0,0,442.737,0,0,231.669,272.51,219.052,170.412,479.733,352.636,351.087,499.475,294.509,409.266
3547,4,4,207.969,207.969,207.969,0,0,0,0,0,0,0,0,0,0,138.232,37.7614,190.611,207.969,120.941,133.354,172.838,309.866,420.468,382.33
3548,5,5,636.03,636.03,636.03,0,0,0,0,525.015,0,0,0,260.541,259.853,441.544,244.231,327.842,223.734,636.03,411.057,411.057,346.511,443.082,431.707
3549,2,50,376.918,501.836,124.918,0,0,0,0,0,0,0,376.918,0,0,106.607,114.365,319.163,105.345,426.597,146.488,298.243,501.836,551.104,364.297
3550,1,10,521.968,685.937,163.968,0,0,0,0,0,521.968,0,376.762,472.17,442.937,201.528,242.779,515.514,217.537,459.849,685.937,464.534,531.524,686.34,601.874
3551,50,50,600.105,600.105,600.105,0,0,0,0,443.109,522.416,465.175,473.053,524.696,491.019,366.821,392.555,388.634,309.84,542.218,558.832,486.35,600.105,611.392,512.038
3552,90,90,710.398,710.398,710.398,222.052,465.397,376.968,273.238,0,477.542,273.535,472.699,525.087,525.199,352.104,526.795,555.936,340.477,437.617,509.085,415.069,765.397,628.174,710.398
3553,50,50,509.333,509.333,509.333,231.637,273.021,0,221.973,0,377.48,222.597,465.667,259.713,0,295.274,390.042,437.24,235.945,469.489,550.961,413.194,509.333,407.426,386.759
3554,90,3,273.575,411.151,137.575,0,222.802,273.575,231.41,0,0,231.024,0,0,0,221.609,321.605,411.151,294.819,268.732,338.721,342.048,374.961,292.95,260.093
3555,50,70,525.676,551.352,25.6759,0,0,0,0,0,273.554,0,273.199,525.676,0,128.818,243.21,268.342,123.99,152.178,321.108,327.164,466.398,551.352,336.021
3556,10,10,455.58,455.58,455.58,0,0,234.134,0,376.821,227.79,0,251.603,0,377.237,165.754,320.769,468.268,174.518,397.642,455.58,461.612,503.206,410.358,486.474
3557,5,70,522.719,535.437,12.7186,0,0,269.626,0,0,259.091,0,309.796,522.719,0,272.45,399.09,539.251,234.418,454.32,518.183,385.912,619.592,535.437,349.021
3558,4,50,554.795,685.591,130.795,0,0,0,0,0,300.204,0,554.795,522.046,465.463,142.387,364.156,554.368,171.797,459.718,600.408,320.775,685.591,614.091,594.927
3559,2,2,227.289,227.289,227.289,0,0,0,0,0,0,0,0,0,0,148.605,227.289,229.965,123.223,148.605,387.539,198.306,275.543,307.342,177.948
3560,2,5,222.159,324.318,102.159,0,0,0,0,222.159,0,0,0,0,0,69.9903,146.693,297.975,128.06,324.318,323.124,344.848,481.11,323.955,148.794
3561,1,90,231.779,445.557,213.779,0,0,0,0,222.476,0,0,0,0,231.779,131.675,273.684,378.553,109.779,294.952,269.015,166.822,536.701,444.006,445.557
3562,90,70,465.085,530.171,65.0854,0,0,0,0,231.174,0,405.366,0,465.085,231.63,150.941,194.832,501.094,181.08,454.349,525.939,438.733,414.658,530.171,285.26
3563,70,5,555.123,630.246,75.1229,0,0,304.193,0,555.123,435.22,388.37,0,465.124,0,277.705,363.226,462.386,267.141,630.246,510.44,440.741,333.2,502.249,457.683
3564,3,10,303.927,377.854,73.927,0,0,0,0,0,303.927,0,0,273.006,0,41.6931,141.477,253.977,72.7596,282.526,377.854,148.158,381.521,340.013,258.595
3565,70,5,587,590,3.00011,0,380.528,388.128,0,587,303.739,0,304.482,236.038,0,68.0563,471.056,448.256,107.274,590,343.478,240.595,472.965,472.075,439.376
3566,2,10,405.974,449.947,43.9736,0,0,0,0,0,405.974,0,0,0,0,248.385,107.625,362.477,74.2426,420.516,449.947,194.868,353.86,379.273,267.719
3567,70,70,213.61,213.61,213.61,0,0,0,0,0,0,0,0,0,0,349.646,275.201,333.259,150.275,436.387,340.263,430.023,373.354,213.61,399.624
3568,2,2,443.909,443.909,443.909,0,436.954,0,0,0,387.658,0,380.454,0,406.027,226.171,443.909,337.076,82.2314,592.216,403.315,428.026,592.908,459.772,668.054
3569,10,70,586.995,599.99,12.9951,0,0,0,0,435.892,0,0,462.124,586.995,387.694,66.9762,154.621,448.977,79.8078,467.784,276.978,279.645,578.247,599.99,483.388
3570,10,10,470.886,470.886,470.886,0,0,0,0,303.967,461.443,0,0,0,462.107,98.2459,317.76,321.207,43.613,403.933,470.886,433.53,419.187,438.74,504.215
3571,1,90,437.67,537.341,99.6705,0,0,0,0,380.968,0,0,437.033,435.784,437.67,227.621,305.772,402.046,179.547,397.937,371.757,232.602,482.065,635.568,537.341
3572,3,3,462.38,462.38,462.38,0,0,0,0,0,0,0,0,333.046,0,322.088,106.252,462.38,171.961,443.7,464.213,346.2,381.865,666.092,262.082
3573,4,90,499.891,517.782,17.8908,0,0,0,0,0,437.319,0,0,405.844,499.891,145.529,111.995,431.96,72.5425,437.06,504.637,380.884,484.812,627.688,517.782
3574,4,10,499.262,550.524,51.2619,0,0,498.379,0,437.492,499.262,334.96,0,388.235,499.223,343.935,382.807,552.759,154.235,488.984,550.524,455.921,499.089,622.47,556.446
3575,2,3,483.567,559.135,75.5674,0,0,483.567,0,0,0,0,0,380.658,0,235.044,166.857,559.135,107.327,275.905,378.99,177.543,342.994,577.315,466.009
3576,3,50,483.802,489.605,5.80235,0,0,0,0,0,0,0,483.802,461.888,0,142.774,83.689,268.049,129.179,339.863,389.24,302.702,489.605,521.777,424.635
3577,3,90,498.458,520.917,22.4585,0,0,334.824,0,0,0,352.293,483.287,0,498.458,259.433,200.526,467.649,220.165,382.964,359.084,374.586,510.574,533.952,520.917
3578,70,70,561.887,561.887,561.887,261.258,0,0,0,0,0,0,335.527,498.944,498.103,278.515,277.528,406.532,160.703,380.733,451.293,403.823,485.053,561.887,550.205
3579,30,5,498.574,539.149,40.5743,0,0,351.861,0,498.574,0,260.601,446.986,0,0,272.63,438.722,477.723,223.822,539.149,433.592,475.203,595.973,450.481,467.925
3580,5,5,547.006,547.006,547.006,298.046,260.59,351.652,0,498.503,0,0,351.937,518.29,334.901,350.091,353.18,517.304,135.885,547.006,468.673,319.093,443.875,552.581,481.801
3581,30,3,559.073,608.146,49.0728,0,0,559.073,0,0,334.86,297.386,0,0,447.274,277.03,419.637,608.146,134.207,453.555,401.72,412.771,332.081,404.736,488.547
3582,90,90,258.774,258.774,258.774,0,0,0,0,0,0,0,0,0,0,148.836,149.147,276.128,155.58,192.836,233.779,247.433,251.665,269.141,258.774
3583,70,70,355.863,355.863,355.863,0,0,0,0,0,0,0,260.65,0,0,109.046,160.268,259.049,49.0859,328.572,216.221,256.425,297.301,355.863,198.746
3584,50,50,351.967,351.967,351.967,0,0,0,0,0,0,0,0,0,260.815,157.213,151.94,226.287,71.6596,233.249,325.058,473.131,351.967,278.593,473.631
3585,5,5,590.777,590.777,590.777,472.127,460.035,297.452,0,295.389,0,472.5,0,352.134,558.752,530.254,468.071,446.905,128.727,590.777,441.261,589.001,529.794,520.267,699.504
3586,10,10,513.372,513.372,513.372,208.964,0,0,0,319.451,0,236.453,297.862,352.381,297.563,367.928,217.603,269.257,155.089,638.902,513.372,472.906,487.724,474.763,557.125
3587,4,70,558.633,679.266,120.633,0,472.637,368.422,0,558.395,558.474,0,358.148,558.633,360.133,570.832,591.274,736.844,202.993,748.791,690.948,575.455,642.295,679.266,720.266
3588,90,90,690.294,690.294,690.294,377.279,362.18,525.479,377.641,400.129,297.819,377.549,340.529,558.97,345.147,478.558,724.359,662.959,445.281,800.257,549.637,515.098,681.058,627.939,690.294
3589,70,3,472.212,472.424,0.211869,0,0,472.212,0,358.664,358.202,0,459.625,260.657,307.037,484.339,464.017,472.424,303.571,587.328,512.405,510.439,513.25,431.314,332.073
3590,2,3,472.768,511.536,38.7681,0,0,472.768,0,307.704,307.113,0,0,358.217,0,369.515,300.409,511.536,329.494,567.408,472.226,242.948,431.813,648.435,452.365
3591,2,70,459.802,635.604,175.802,0,0,0,0,0,0,0,0,459.802,0,167.422,211.544,211.215,256.375,381.545,224.75,264.719,229.688,635.604,411.884
3592,5,5,412.731,412.731,412.731,0,0,208.832,0,0,0,0,208.267,0,0,161.951,221.91,231.663,39.0518,412.731,253.659,289.744,328.534,373.74,253.504
3593,2,2,324.542,324.542,324.542,274.305,0,0,0,0,0,0,0,0,208.759,344.611,324.542,323.168,45.7686,300.394,192.349,237.717,322.103,482.989,339.517
3594,90,50,522.886,625.773,102.886,0,0,376.961,0,232.409,0,0,522.886,472.069,0,160.003,298.291,459.921,354.703,464.817,556.577,435,625.773,826.138,406.871
3595,90,90,572.583,572.583,572.583,0,0,0,0,377.06,377.63,0,0,337.758,377.292,46.0166,187.694,385.938,234.967,616.119,415.26,244.292,213.535,675.517,572.583
3596,90,70,636.965,659.929,22.9646,0,0,0,0,522.167,0,0,0,636.965,377.83,267.081,195.702,345.394,105.237,544.334,438.034,479.741,457.744,659.929,535.66
3597,30,70,636.796,645.591,8.79562,0,0,0,0,600.127,0,554.941,273.925,636.796,522.522,274.544,355.148,522.659,191.459,640.254,513.977,633.882,543.85,645.591,543.044
3598,3,3,289.415,289.415,289.415,227.605,0,0,0,0,0,227.332,0,0,0,265.209,254.442,289.415,72.4443,541.877,460.398,378.664,424.475,553.049,476.652
3599,1,90,510.251,580.503,70.2513,222.707,0,0,223.118,509.848,274.057,233.218,0,377.183,510.251,405.414,351.693,435.939,244.236,625.696,536.115,466.435,435.285,476.365,580.503
3600,3,3,547.461,547.461,547.461,232.215,0,525.731,232.346,274.109,0,232.648,0,522.532,0,388.431,186.279,547.461,320.692,498.218,502.877,359.296,354.21,545.064,407.94
3601,50,5,526.099,540.197,14.0986,0,0,0,0,526.099,0,0,227.304,0,274.18,282.472,68.5515,404.504,134.946,540.197,435.521,394.191,382.609,451.582,526.359
3602,30,30,226.792,226.792,226.792,0,0,0,0,0,0,0,222.382,0,0,257.369,107.898,294.884,178.7,323.151,361.855,226.792,286.763,410.475,212.366
3603,10,70,509.812,599.625,89.8124,0,0,0,0,0,227.629,0,296.028,509.812,456.343,172.983,244.353,395.531,177.805,391.28,293.258,316.045,592.056,599.625,490.685
3604,5,5,358.885,358.885,358.885,0,0,0,0,0,222.397,0,0,0,0,125.551,149.673,422.197,109.969,358.885,414.794,264.975,406.478,415.432,433.915
3605,3,70,274.064,308.127,34.0637,0,0,0,0,0,0,0,0,274.064,0,31.1227,169.27,224.99,22.3925,342.251,200.228,287.38,417.837,308.127,380.735
3606,4,50,304.608,523.217,218.608,0,0,222.749,0,0,0,0,304.608,300.009,228.1,123.264,225.482,257.498,91.5601,480.415,47.9117,214.834,523.217,600.017,436.201
3607,1,70,456.05,582.1,126.05,0,0,269.252,0,296.188,0,213.721,0,456.05,268.078,282.635,132.397,538.505,168.53,592.377,500.318,401.442,245.82,582.1,536.157
3608,4,90,465.761,617.521,151.761,0,214.545,465.191,0,232.371,0,0,0,0,465.761,111.907,299.09,518.381,137.173,378.742,424.368,426.36,462.009,403.791,617.521
3609,4,70,555.142,600.283,45.1416,0,0,0,0,0,236.806,0,406.653,555.142,0,144.952,191.81,493.71,94.2941,247.363,473.613,301.115,449.305,600.283,300.956
3610,2,10,444.755,473.51,28.755,0,0,304.103,0,304.344,444.755,0,213.685,0,0,158.657,198.06,492.205,89.0624,324.688,473.51,220.162,399.371,305.571,354.873
3611,1,2,438.027,480.055,42.0273,0,438.027,0,0,0,0,438.006,0,227.95,304.524,304.317,480.055,566.927,356.164,211.175,298.376,438.012,413.032,391.9,535.047
3612,5,5,601.464,601.464,601.464,0,0,406.057,0,300.732,0,0,0,308.836,587.897,270.422,193.887,540.115,396.301,601.464,478.967,318.756,526.094,617.671,625.794
3613,70,70,419.7,419.7,419.7,0,0,213.783,0,213.71,0,0,0,231.85,405.98,128.231,274.014,315.566,152.85,323.42,407.661,387.137,438.433,419.7,449.959
3614,4,70,236.038,472.076,236.038,0,0,0,0,0,0,0,0,236.038,214.517,146.92,214.694,325.286,130.543,309.101,318.256,211.059,359.476,472.076,419.034
3615,30,70,232.313,304.627,72.3133,0,0,0,0,0,0,0,0,232.313,0,113.782,254.261,422.957,215.03,493.76,316.547,224.717,303.925,304.627,400.127
3616,1,90,587.105,588.211,1.10536,0,0,471.126,0,0,0,0,0,262.204,587.105,365.392,377.979,774.253,235.254,430.983,334.689,308.175,228.326,524.408,588.211
3617,70,70,630.875,630.875,630.875,0,0,437.858,0,437.836,0,0,0,555.437,0,361.944,360.997,699.716,268.37,505.672,357.82,410.555,395.984,630.875,336.78
3618,1,90,471.559,495.118,23.559,0,0,0,0,0,0,0,0,0,471.559,229.699,160.054,407.31,300.13,302.585,220.072,198.796,265.087,256.158,495.118
3619,50,70,304.597,391.194,86.5968,0,0,0,0,0,0,0,0,304.597,0,101.58,26.1499,290.68,26.1499,336.726,224.705,151.765,283.363,391.194,304.976
3620,3,90,462.499,504.999,42.4994,0,0,0,0,0,0,0,0,304.164,462.499,260.528,191.636,302.643,142.09,394.92,166.242,360.001,320.773,470.327,504.999
3621,10,10,418.334,418.334,418.334,0,0,0,0,0,0,0,0,0,0,167.883,215.973,333.188,51.8504,367.525,418.334,189.068,265.212,503.747,172.467
3622,5,70,406.372,628.744,222.372,0,0,0,0,0,0,258.984,0,406.372,0,338.68,285.733,533.606,80.9517,389.437,368.789,367.967,347.979,628.745,409.16
3623,70,5,499.113,532.227,33.1134,0,259.214,498.975,0,499.113,0,356.377,0,406.436,484.228,323.649,512.428,613.95,134.176,532.227,514.865,412.755,539.215,478.871,660.456
3624,90,90,592.943,592.943,592.943,0,356.051,0,0,499.051,265.106,0,304.978,444.495,484.472,326.582,494.102,460.113,205.946,518.101,530.212,299.497,609.955,634.991,592.943
3625,5,5,526.303,526.303,526.303,0,352.83,259.76,0,0,356.033,0,355.885,0,0,341.498,361.66,477.521,183.207,526.303,438.066,395.125,373.771,331.862,324.868
3626,3,3,245.825,245.825,245.825,0,0,0,0,0,0,0,0,0,0,164.572,114.695,245.825,155.619,345.975,232.77,227.872,264.444,220.039,379.998
3627,2,2,155.849,155.849,155.849,0,0,0,0,0,0,0,0,0,0,209.381,155.849,261.961,83.9501,267.547,376.316,422.422,416.91,451.265,426.59
3628,30,3,352.736,443.471,90.7356,0,0,352.736,0,259.211,0,0,0,0,0,230.135,143.996,443.471,112.584,306.423,366.234,281.943,450.92,477.746,403.006
3629,2,2,136.942,136.942,136.942,0,0,0,0,0,0,0,0,0,0,137.462,136.942,147.164,3.31855,182.705,398.734,109.719,388.229,474.684,270.484
3630,50,70,483.656,613.312,129.656,0,0,0,0,352.858,472.298,0,0,483.656,356.443,192.883,112.31,340.624,114.019,597.715,540.595,99.2032,463.466,613.312,498.886
3631,2,5,513.914,713.828,199.914,0,0,513.78,0,513.914,0,0,0,0,352.877,211.558,497.162,549.561,109.461,713.828,400.687,360.066,467.598,430.381,377.755
3632,90,5,514.082,518.163,4.08169,0,0,0,0,514.082,460.202,0,0,484.518,0,296.342,324.615,519.332,156.05,518.163,542.403,406.904,371.25,593.036,439.46
3633,50,70,499.204,618.407,119.204,0,0,0,0,0,413.25,324.939,413.457,499.204,0,252.567,343.607,679.764,251.783,470.093,670.499,465.879,416.915,618.407,473.797
3634,5,70,499.449,626.899,127.449,0,0,459.981,0,0,324.669,0,324.902,499.449,0,385.548,304.753,549.963,272.428,454.061,519.338,463.246,501.804,626.899,360.525
3635,4,70,498.773,567.546,68.773,0,0,413.417,0,0,0,0,0,498.773,0,298.926,277.661,526.833,189.883,225.671,448.313,457.258,418.001,567.546,395.956
3636,70,70,612.07,612.07,612.07,0,0,325.424,0,472.3,0,0,0,499.035,473.591,325.113,301.626,620.848,246.795,624.6,476.542,448.345,554.385,612.07,515.182
3637,4,10,637.432,722.863,85.4315,0,0,523.036,0,472.789,637.432,0,0,498.863,460.011,208.212,340.353,624.072,280.553,561.578,722.863,538.456,602.106,547.726,568.023
3638,4,30,290.222,320.443,30.2216,0,0,0,0,0,0,290.222,289.428,0,0,217.972,238.652,391.461,251.142,320.747,533.021,320.443,438.855,426.547,335.468
3639,2,50,510.744,577.489,66.7443,0,0,0,0,325.062,0,290.207,510.744,0,324.75,380.317,313.064,510.848,187.383,590.124,574.194,362.415,577.489,535.782,445.499
3640,2,2,290.222,290.222,290.222,0,290.111,0,0,0,290.128,0,0,0,0,276.436,290.222,554.458,183.678,432.948,480.255,442.082,481.313,514.182,486.232
3641,10,5,573.198,736.395,163.197,226.903,289.512,510.411,0,573.198,510.527,0,0,287.038,0,375.806,319.025,536.823,188.37,736.395,553.054,407.19,525.312,574.076,485.636
3642,3,50,526.452,538.903,12.4517,0,0,0,0,0,0,0,526.452,385.249,0,300.758,392.228,493.704,139.628,541.302,492.298,383.174,538.903,770.498,498.519
3643,3,3,644.853,644.853,644.853,0,0,322.427,0,0,0,510.689,0,590.937,311.671,347.285,372.436,644.853,300.69,637.827,485.097,579.378,390.698,775.874,623.342
3644,2,2,424.332,424.332,424.332,274.58,0,227.739,0,0,227.47,0,227.12,0,0,339.16,424.332,293.478,254.166,476.1,338.94,247.84,438.241,483.245,381.996
3645,4,50,510.569,545.139,34.5694,0,0,0,0,290.353,510.098,0,510.569,0,0,183.409,333.716,266.036,157.103,530.705,546.195,193.933,545.139,408.561,350.11
3646,50,70,472.596,557.192,84.5962,0,227.015,359.071,0,0,359.436,304.907,0,472.596,227.291,298.207,344.031,574.143,280.997,491.789,514.873,467.815,319.472,557.192,444.581
3647,5,5,521.941,521.941,521.941,0,0,275.016,0,0,274.39,0,359.083,0,0,236.173,238.363,474.032,242.226,521.941,494.78,348.244,598.166,448.91,487.593
3648,2,90,359.352,454.705,95.3524,0,0,305.523,0,0,304.788,0,274.764,0,359.352,215.028,320.035,359.047,135.399,217.359,351.575,326.262,305.529,454.641,454.705
3649,1,10,456.29,466.58,10.2899,0,0,0,0,316.142,456.29,0,0,412.787,359.114,319.875,252.077,411.832,169.698,632.284,466.58,333.705,423.812,757.574,574.228
3650,70,70,817.793,817.793,817.793,438.937,305.583,466.568,438.823,510.527,456.601,0,0,408.897,370.563,471.874,389.166,775.135,523.646,629.053,593.202,376.348,455.085,817.793,741.126
3651,90,90,407.637,407.637,407.637,0,0,0,0,274.469,0,0,0,325.286,304.818,256.561,291.162,336.385,149.047,362.937,336.299,366.522,393.286,500.572,407.637
3652,10,10,567.827,567.827,567.827,0,0,0,0,304.63,555.913,0,445.063,523.164,305.355,191.511,243.209,441.111,274.172,501.26,567.827,364.63,524.127,606.329,328.71
3653,1,70,573.474,576.948,3.47396,236.107,0,0,0,456.949,0,420.484,0,573.474,456.528,344.214,376.111,402.101,229.362,535.899,447.161,504.969,357.528,576.948,497.056
3654,90,90,435.453,435.453,435.453,0,0,0,0,0,0,236.691,0,0,0,211.362,336.109,342.542,211.096,365.088,420.277,341.382,385.166,217.6,435.453
3655,50,50,435.97,435.97,435.97,0,0,0,0,0,0,270.035,419.985,290.335,0,359.437,499.515,388.267,202.882,316.559,545.324,540.07,435.97,506.67,504.27
3656,2,70,510.444,552.887,42.4437,0,420.26,301.029,0,445.574,420.335,0,0,510.444,445.313,295.893,422.52,602.059,188.916,469.148,628.671,305.56,366.56,552.887,568.626
3657,70,70,706.539,706.539,706.539,472.369,236.531,348.547,0,438.043,343.294,0,290.575,510.27,438.544,474.738,459.062,697.094,354.204,752.085,686.588,613.702,581.15,706.539,689.089
3658,3,3,541.71,541.71,541.71,305.591,232.99,0,305.362,420.046,308.316,0,233.36,510.303,0,361.181,331.98,541.71,414.724,538.093,616.631,374.287,466.719,598.605,496.513
3659,30,70,548.382,738.764,190.382,463.149,0,0,0,343.143,0,305.294,0,548.382,420.488,512.298,311.204,481.357,293.328,686.286,517.713,490.588,532.903,738.764,668.976
3660,3,3,366.521,366.521,366.521,0,0,0,0,0,0,0,0,0,289.497,220.397,175.733,366.521,118.8,220.312,383.423,350.16,438.935,506.023,578.993
3661,30,30,386.315,386.315,386.315,0,0,0,0,0,0,0,0,0,253.215,129.251,152.784,358.128,128.696,394.958,274.883,386.315,288.176,452.176,506.43
3662,1,3,471.617,549.233,77.6166,0,0,471.617,0,0,304.612,0,304.878,299.393,0,340.053,141.579,549.233,277.019,295.109,489.223,164.439,369.755,598.787,527.149
3663,3,30,406.925,471.85,64.9248,0,0,0,0,0,0,406.925,0,359.592,304.917,246.177,270.785,374.856,77.2006,413.645,425.39,471.85,337.774,549.183,375.835
3664,30,50,419.12,498.241,79.1203,0,0,0,0,305.16,0,0,419.12,305.605,418.479,229.847,275.228,302.599,94.0092,380.32,406.548,178.523,498.241,403.21,458.958
3665,4,50,418.706,485.412,66.706,246.411,0,0,0,0,0,0,418.706,0,0,252.822,222.841,393.208,202.323,252.822,448.731,321.358,485.412,384.387,299.067
3666,3,3,542.862,542.862,542.862,156.525,0,418.431,0,418.915,0,0,418.773,444.962,499.886,245.051,390.753,542.862,153.989,441.829,435.2,337.067,525.547,509.923,517.772
3667,30,30,566.829,566.829,566.829,353.079,0,0,0,0,0,526.415,406.398,438.609,526.92,356.158,464.255,370.102,279.039,379.625,337.978,566.829,536.795,535.217,557.84
3668,4,70,602.292,664.583,62.2916,152.726,0,406.717,0,0,246.435,0,499.225,602.292,265.299,305.452,246.783,439.434,124.912,417.495,318.869,345.16,520.45,664.583,530.597
3669,90,3,499.166,540.332,41.1661,0,246.366,499.166,0,0,252.916,246.244,0,0,202.101,256.75,288.732,540.332,232.113,231.934,505.832,354.487,356.552,350.651,404.201
3670,2,10,353.552,433.104,79.552,0,0,0,0,156.745,353.552,216.578,0,0,0,230.364,179.349,367.61,143.429,193.49,433.104,433.155,309.991,453.172,299.413
3671,70,70,593.629,593.629,593.629,0,0,0,0,353.098,0,0,246.547,471.815,309.538,203.229,281.682,461.553,130.603,358.196,281.208,208.393,343.093,593.629,619.076
3672,50,50,638.56,638.56,638.56,0,0,0,0,256.089,219.154,170.243,319.28,471.724,484.409,212.876,273.122,405.027,184.813,512.178,438.307,340.486,638.56,529.449,528.819
3673,90,90,588.753,588.753,588.753,0,0,219.55,0,483.785,0,0,212.524,0,514.376,308.845,350.137,439.101,140.451,503.57,406.632,339.148,425.048,431.011,588.753
3674,2,3,137.912,205.824,67.9119,0,0,137.912,0,0,0,0,0,0,0,192.518,88.3197,205.824,248.323,288.087,190.296,268.044,268.044,282.927,248.941
3675,4,4,212.325,212.325,212.325,0,0,137.491,0,0,0,0,184.643,0,0,145.094,73.3039,222.982,212.325,191.883,325.239,236.79,369.287,428.042,368.17
3676,3,5,499.532,579.063,79.5317,0,0,0,0,499.532,0,0,0,0,0,79.7794,80.2842,306.873,97.0497,579.063,313.775,231.663,422.547,541.308,433.524
3677,4,4,231.884,231.884,231.884,0,0,0,0,0,0,0,0,0,0,69.1255,158.815,306.044,231.884,246.855,323.088,272.175,340.117,373.916,339.56
3678,70,70,492.754,492.754,492.754,0,0,0,0,0,0,0,0,246.377,0,197.261,314.882,367.128,102.835,402.165,282.499,289.678,363.909,492.754,333.006
3679,3,3,625.612,625.612,625.612,0,290.593,499.806,0,0,0,0,0,246.636,0,219.404,399.187,625.612,275.721,631.564,376.973,487.051,390.754,395.272,406.639
3680,1,1,384.414,384.414,384.414,0,0,0,0,290.759,290.279,0,0,239.205,0,384.414,375.778,413.057,184.416,479.517,314.558,457.824,457.243,478.409,539.618
3681,30,30,540.121,540.121,540.121,0,0,499.696,290.351,511.228,0,511.061,0,353.354,290.651,152.878,355.922,597.391,464.702,674.455,464.612,540.121,363.661,538.709,573.302
3682,4,4,576.067,576.067,576.067,0,0,499.426,574.033,343.609,290.807,511.143,0,301.438,511.576,491.447,495.523,586.852,576.067,687.218,579.613,536.285,554.298,602.877,589.152
3683,70,3,612.309,638.618,26.309,0,0,612.309,573.231,526.75,0,290.866,0,514.331,291.172,470.504,554.865,638.618,630.463,653.5,525.811,503.732,602.485,594.662,574.344
3684,4,4,366.664,366.664,366.664,0,0,0,0,0,0,0,290.402,0,0,359.447,449.92,499.708,366.664,435.049,395.307,456.257,480.805,510.622,479.812
3685,3,3,595.479,595.479,595.479,0,0,0,0,424.953,0,0,291.133,0,527.235,330.879,388.504,595.479,89.3633,439.907,504.099,522.895,522.267,449.948,556.47
3686,3,3,602.198,602.198,602.198,0,0,0,0,0,0,0,0,290.541,0,271.508,392.942,602.198,213.256,382.547,366.523,309.106,466.383,399.081,461.38
3687,10,2,360.23,398.46,38.2302,0,360.23,0,0,0,0,0,0,0,0,290.9,398.46,421.909,171.248,226.276,337.431,235.111,371.974,422.403,423.048
3688,30,1,359.859,435.718,75.8589,359.859,0,290.449,0,359.555,0,0,0,290.558,0,435.718,242.656,462.898,77.9124,439.111,369.439,359.711,424.362,513.116,369.724
3689,50,70,574.049,628.099,54.0493,0,0,511.478,0,456.944,522.765,0,473.386,574.049,473.355,202.085,366.515,632.956,235.441,665.887,611.529,315.722,526.771,628.099,482.709
3690,2,50,522.896,551.792,28.8959,0,0,341.778,0,0,359.669,0,522.896,0,522.692,302.482,233.373,683.556,124.129,793.25,485.337,490.051,551.792,480.625,603.383
3691,5,5,653.082,653.082,653.082,0,0,573.793,360.251,408.541,0,360.282,522.777,527.213,457.124,468.617,334.773,599.587,414.502,653.082,525.559,672.564,547.554,724.426,712.248
3692,10,10,474.473,474.473,474.473,0,0,0,0,408.471,408.236,0,359.816,0,0,279.939,417.017,398.071,166.512,544.941,474.473,333.009,481.632,434.587,646.321
3693,70,5,568.313,592.627,24.3133,0,0,0,0,568.313,0,0,456.437,0,0,377.111,458.787,419.524,205.793,592.627,212.046,360.029,580.874,410.924,542.22
