Block Number,Proposer ID,Builder ID,Winning Bid Value,Winning Block Value,Reward
3858,24576,90,5.21502e-310,492.298,492.298
3859,24576,10,5.21502e-310,393.728,393.728
3860,24576,4,6.9516e-310,35.6568,35.6568
3861,24576,70,5.21502e-310,700.936,700.936
3862,24576,4,6.9516e-310,322.26,322.26
3863,24576,1,6.9516e-310,531.14,531.14
3864,24576,50,5.21502e-310,648.535,648.535
3865,24576,70,5.21502e-310,679.641,679.641
3866,24576,30,5.21502e-310,401.596,401.596
3867,24576,10,5.21502e-310,579.363,579.363
3868,24576,30,5.21502e-310,386.22,386.22
3869,24576,3,6.9516e-310,740.836,740.836
3870,24576,30,5.21502e-310,497.855,497.855
3871,24576,10,5.21502e-310,622.146,622.146
3872,24576,1,6.9516e-310,400.862,400.862
3873,24576,2,6.9516e-310,402.803,402.803
3874,24576,30,5.21502e-310,530.604,530.604
3875,24576,70,5.21502e-310,594.916,594.916
3876,24576,3,6.9516e-310,575.986,575.986
3877,24576,10,5.21502e-310,351.496,351.496
3878,24576,4,6.9516e-310,197.35,197.35
3879,24576,50,5.21502e-310,709.14,709.14
3880,24576,70,5.21502e-310,584.678,584.678
3881,24576,5,6.9516e-310,459.541,459.541
3882,24576,10,5.21502e-310,389.268,389.268
3883,24576,3,6.9516e-310,635.506,635.506
3884,24576,70,5.21502e-310,562.574,562.574
3885,24576,50,5.21502e-310,527.684,527.684
3886,24576,50,5.21502e-310,429.36,429.36
3887,24576,70,5.21502e-310,548.903,548.903
3888,24576,3,6.9516e-310,380.141,380.141
3889,24576,3,6.9516e-310,279.325,279.325
3890,24576,30,5.21502e-310,397.73,397.73
3891,24576,30,5.21502e-310,396.936,396.936
3892,24576,70,5.21502e-310,859.175,859.175
3893,24576,2,6.9516e-310,186.045,186.045
3894,24576,3,6.9516e-310,609.925,609.925
3895,24576,10,5.21502e-310,452.155,452.155
3896,24576,5,6.9516e-310,559.417,559.417
3897,24576,3,6.9516e-310,513.26,513.26
3898,24576,5,6.9516e-310,505.632,505.632
3899,24576,70,5.21502e-310,301.243,301.243
3900,24576,30,5.21502e-310,493.988,493.988
3901,24576,4,6.9516e-310,449.14,449.14
3902,24576,4,6.9516e-310,430.485,430.485
3903,24576,2,6.9516e-310,615.947,615.947
3904,24576,70,5.21502e-310,565.496,565.496
3905,24576,3,6.9516e-310,739.499,739.499
3906,24576,10,5.21502e-310,543.336,543.336
3907,24576,4,6.9516e-310,179.89,179.89
3908,24576,90,5.21502e-310,671.091,671.091
3909,24576,90,5.21502e-310,495.407,495.407
3910,24576,5,6.9516e-310,560.755,560.755
3911,24576,70,5.21502e-310,611.107,611.107
3912,24576,70,5.21502e-310,574.732,574.732
3913,24576,70,5.21502e-310,629.391,629.391
3914,24576,10,5.21502e-310,519.329,519.329
3915,24576,4,6.9516e-310,255.953,255.953
3916,24576,2,6.9516e-310,659.744,659.744
3917,24576,70,5.21502e-310,658.957,658.957
3918,24576,3,6.9516e-310,852.575,852.575
3919,24576,50,5.21502e-310,579.458,579.458
3920,24576,2,6.9516e-310,246.38,246.38
3921,24576,30,5.21502e-310,517.306,517.306
3922,24576,10,5.21502e-310,729.38,729.38
3923,24576,2,6.9516e-310,451.203,451.203
3924,24576,4,6.9516e-310,153.205,153.205
3925,24576,90,5.21502e-310,595.189,595.189
3926,24576,10,5.21502e-310,632.425,632.425
3927,24576,2,6.9516e-310,399.482,399.482
3928,24576,3,6.9516e-310,653.085,653.085
3929,24576,1,6.9516e-310,360.752,360.752
3930,24576,5,6.9516e-310,647.786,647.786
3931,24576,3,6.9516e-310,457.527,457.527
3932,24576,1,6.9516e-310,170.398,170.398
3933,24576,3,6.9516e-310,732.731,732.731
3934,24576,5,6.9516e-310,607.389,607.389
3935,24576,30,5.21502e-310,512.412,512.412
3936,24576,3,6.9516e-310,499.032,499.032
3937,24576,90,5.21502e-310,510.968,510.968
3938,24576,50,5.21502e-310,571.7,571.7
3939,24576,4,6.9516e-310,300.631,300.631
3940,24576,90,5.21502e-310,641.077,641.077
3941,24576,3,6.9516e-310,593.492,593.492
3942,24576,4,6.9516e-310,173.389,173.389
3943,24576,70,5.21502e-310,504.398,504.398
3944,24576,4,6.9516e-310,106.081,106.081
3945,24576,1,6.9516e-310,587.333,587.333
3946,24576,90,5.21502e-310,612.501,612.501
3947,24576,1,6.9516e-310,408.364,408.364
3948,24576,10,5.21502e-310,745.067,745.067
3949,24576,1,6.9516e-310,560.338,560.338
3950,24576,10,5.21502e-310,491.52,491.52
3951,24576,50,5.21502e-310,463.019,463.019
3952,24576,5,6.9516e-310,684.444,684.444
3953,24576,4,6.9516e-310,272.905,272.905
3954,24576,1,6.9516e-310,435.412,435.412
3955,24576,1,6.9516e-310,454.921,454.921
3956,24576,2,6.9516e-310,464.544,464.544
3957,24576,5,6.9516e-310,691.746,691.746
3958,24576,10,5.21502e-310,367.85,367.85
3959,24576,30,5.21502e-310,597.056,597.056
3960,24576,3,6.9516e-310,714.402,714.402
3961,24576,10,5.21502e-310,554.305,554.305
3962,24576,50,5.21502e-310,685.058,685.058
3963,24576,10,5.21502e-310,491.067,491.067
3964,24576,1,6.9516e-310,438.756,438.756
3965,24576,50,5.21502e-310,554.274,554.274
3966,24576,1,6.9516e-310,556.796,556.796
3967,24576,5,6.9516e-310,749.256,749.256
3968,24576,50,5.21502e-310,608.469,608.469
3969,24576,4,6.9516e-310,157.467,157.467
3970,24576,30,5.21502e-310,463.104,463.104
3971,24576,3,6.9516e-310,751.314,751.314
3972,24576,1,6.9516e-310,410.906,410.906
3973,24576,4,6.9516e-310,164.412,164.412
3974,24576,1,6.9516e-310,478.884,478.884
3975,24576,30,5.21502e-310,582.951,582.951
3976,24576,10,5.21502e-310,657.836,657.836
3977,24576,70,5.21502e-310,716.726,716.726
3978,24576,10,5.21502e-310,436.797,436.797
3979,24576,2,6.9516e-310,444.876,444.876
3980,24576,5,6.9516e-310,582.793,582.793
3981,24576,30,5.21502e-310,478.255,478.255
3982,24576,2,6.9516e-310,335.995,335.995
3983,24576,90,5.21502e-310,593.083,593.083
3984,24576,4,6.9516e-310,384.865,384.865
3985,24576,4,6.9516e-310,385.747,385.747
3986,24576,2,6.9516e-310,586.999,586.999
3987,24576,90,5.21502e-310,775.344,775.344
3988,24576,30,5.21502e-310,441.658,441.658
3989,24576,90,5.21502e-310,736.336,736.336
3990,24576,3,6.9516e-310,680.113,680.113
3991,24576,90,5.21502e-310,630.089,630.089
3992,24576,5,6.9516e-310,615.046,615.046
3993,24576,30,5.21502e-310,484.759,484.759
3994,24576,4,6.9516e-310,267.306,267.306
3995,24576,3,6.9516e-310,795.26,795.26
3996,24576,70,5.21502e-310,550.557,550.557
3997,24576,3,6.9516e-310,562.237,562.237
3998,24576,90,5.21502e-310,417.383,417.383
3999,24576,1,6.9516e-310,254.885,254.885
4000,24576,3,6.9516e-310,557.606,557.606
4001,24576,90,5.21502e-310,449.375,449.375
4002,24576,90,5.21502e-310,392.19,392.19
4003,24576,10,5.21502e-310,469.396,469.396
4004,24576,1,6.9516e-310,376.364,376.364
4005,24576,70,5.21502e-310,734.584,734.584
4006,24576,3,6.9516e-310,299.319,299.319
4007,24576,1,6.9516e-310,362.91,362.91
4008,24576,2,6.9516e-310,457.984,457.984
4009,24576,30,5.21502e-310,653.554,653.554
4010,24576,4,6.9516e-310,441.745,441.745
4011,24576,30,5.21502e-310,600.936,600.936
4012,24576,4,6.9516e-310,360.023,360.023
4013,24576,1,6.9516e-310,878.735,878.735
4014,24576,4,6.9516e-310,232.181,232.181
4015,24576,50,5.21502e-310,658.171,658.171
4016,24576,50,5.21502e-310,428.366,428.366
4017,24576,90,5.21502e-310,632.633,632.633
4018,24576,90,5.21502e-310,609.329,609.328
4019,24576,30,5.21502e-310,369.058,369.058
4020,24576,1,6.9516e-310,512.468,512.468
4021,24576,5,6.9516e-310,665.16,665.16
4022,24576,1,6.9516e-310,313.91,313.91
4023,24576,2,6.9516e-310,412.54,412.54
4024,24576,10,5.21502e-310,565.505,565.505
4025,24576,50,5.21502e-310,664.999,664.999
4026,24576,70,5.21502e-310,521.613,521.613
4027,24576,70,5.21502e-310,716.472,716.472
4028,24576,2,6.9516e-310,351.949,351.949
4029,24576,3,6.9516e-310,645.967,645.967
4030,24576,2,6.9516e-310,348.305,348.305
4031,24576,90,5.21502e-310,464.393,464.393
4032,24576,5,6.9516e-310,799.636,799.636
4033,24576,5,6.9516e-310,375.176,375.176
4034,24576,5,6.9516e-310,365.335,365.335
4035,24576,3,6.9516e-310,477.261,477.261
4036,24576,30,5.21502e-310,283.704,283.704
4037,24576,90,5.21502e-310,761.034,761.034
4038,24576,70,5.21502e-310,865.981,865.981
4039,24576,5,6.9516e-310,516.587,516.587
4040,24576,10,5.21502e-310,439.06,439.06
4041,24576,5,6.9516e-310,685.654,685.654
4042,24576,90,5.21502e-310,699.411,699.411
4043,24576,2,6.9516e-310,361.211,361.211
4044,24576,1,6.9516e-310,376.833,376.833
4045,24576,10,5.21502e-310,407.576,407.576
4046,24576,90,5.21502e-310,714.277,714.277
4047,24576,3,6.9516e-310,472.935,472.935
4048,24576,90,5.21502e-310,570.975,570.975
4049,24576,3,6.9516e-310,546.555,546.555
4050,24576,1,6.9516e-310,183.34,183.34
4051,24576,3,6.9516e-310,787.116,787.116
4052,24576,4,6.9516e-310,301.926,301.926
4053,24576,4,6.9516e-310,98.6198,98.6198
4054,24576,1,6.9516e-310,420.452,420.452
4055,24576,50,5.21502e-310,748.199,748.199
4056,24576,10,5.21502e-310,542.257,542.257
4057,24576,10,5.21502e-310,642.647,642.647
4058,24576,50,5.21502e-310,631.284,631.284
4059,24576,3,6.9516e-310,602.393,602.393
4060,24576,5,6.9516e-310,503.737,503.737
4061,24576,10,5.21502e-310,376.058,376.058
4062,24576,50,5.21502e-310,613.851,613.851
4063,24576,1,6.9516e-310,412.163,412.163
4064,24576,3,6.9516e-310,413.371,413.371
4065,24576,50,5.21502e-310,417.771,417.771
4066,24576,2,6.9516e-310,234.89,234.891
4067,24576,2,6.9516e-310,327.477,327.477
4068,24576,2,6.9516e-310,478.576,478.576
4069,24576,10,5.21502e-310,655.87,655.87
4070,24576,70,5.21502e-310,588.934,588.934
4071,24576,90,5.21502e-310,514.342,514.342
4072,24576,1,6.9516e-310,214.161,214.161
4073,24576,50,5.21502e-310,613.194,613.194
4074,24576,50,5.21502e-310,625.467,625.467
4075,24576,5,6.9516e-310,639.618,639.618
4076,24576,70,5.21502e-310,681.368,681.368
4077,24576,5,6.9516e-310,628.987,628.987
4078,24576,30,5.21502e-310,428.401,428.401
4079,24576,3,6.9516e-310,446.311,446.311
4080,24576,30,5.21502e-310,450.641,450.641
4081,24576,5,6.9516e-310,629.763,629.763
4082,24576,3,6.9516e-310,323.366,323.366
4083,24576,30,5.21502e-310,323.263,323.263
4084,24576,2,6.9516e-310,543.534,543.534
4085,24576,70,5.21502e-310,830.468,830.468
4086,24576,4,6.9516e-310,135.283,135.283
4087,24576,5,6.9516e-310,786.732,786.732
4088,24576,70,5.21502e-310,560.259,560.259
4089,24576,4,6.9516e-310,309.45,309.45
4090,24576,30,5.21502e-310,602.579,602.579
4091,24576,3,6.9516e-310,581.537,581.537
4092,24576,2,6.9516e-310,334.407,334.407
4093,24576,50,5.21502e-310,675.414,675.414
4094,24576,90,5.21502e-310,867.744,867.744
4095,24576,3,6.9516e-310,704.067,704.067
4096,24576,3,6.9516e-310,322.768,322.768
4097,24576,30,5.21502e-310,509.993,509.993
4098,24576,10,5.21502e-310,706.031,706.031
4099,24576,50,5.21502e-310,499.108,499.108
4100,24576,90,5.21502e-310,507.706,507.706
4101,24576,1,6.9516e-310,425.442,425.442
4102,24576,2,6.9516e-310,402.12,402.12
4103,24576,4,6.9516e-310,335.424,335.424
4104,24576,90,5.21502e-310,372.059,372.059
4105,24576,3,6.9516e-310,601.499,601.499
4106,24576,1,6.9516e-310,493.655,493.655
4107,24576,30,5.21502e-310,543.744,543.744
4108,24576,90,5.21502e-310,726.537,726.537
4109,24576,90,5.21502e-310,628.59,628.59
4110,24576,10,5.21502e-310,488.552,488.552
4111,24576,2,6.9516e-310,500.385,500.385
4112,24576,50,5.21502e-310,688.783,688.783
4113,24576,30,5.21502e-310,425.244,425.244
4114,24576,70,5.21502e-310,527.541,527.541
4115,24576,70,5.21502e-310,716.872,716.872
4116,24576,30,5.21502e-310,443.105,443.105
4117,24576,1,6.9516e-310,331.724,331.724
4118,24576,4,6.9516e-310,288.768,288.768
4119,24576,50,5.21502e-310,781.545,781.545
4120,24576,5,6.9516e-310,622.435,622.435
4121,24576,30,5.21502e-310,606.682,606.682
4122,24576,90,5.21502e-310,629.189,629.189
4123,24576,50,5.21502e-310,687.761,687.761
4124,24576,10,5.21502e-310,599.26,599.26
4125,24576,4,6.9516e-310,325.367,325.367
4126,24576,2,6.9516e-310,331.519,331.519
4127,24576,1,6.9516e-310,391.665,391.665
4128,24576,1,6.9516e-310,360.559,360.559
4129,24576,90,5.21502e-310,572.207,572.207
4130,24576,1,6.9516e-310,482.146,482.146
4131,24576,5,6.9516e-310,431.567,431.567
4132,24576,3,6.9516e-310,560.965,560.965
4133,24576,5,6.9516e-310,866.16,866.16
4134,24576,70,5.21502e-310,686.592,686.592
4135,24576,4,6.9516e-310,184.673,184.673
4136,24576,5,6.9516e-310,783.746,783.746
4137,24576,90,5.21502e-310,600.758,600.758
4138,24576,3,6.9516e-310,590.747,590.747
4139,24576,10,5.21502e-310,539.152,539.152
4140,24576,90,5.21502e-310,604.297,604.297
4141,24576,3,6.9516e-310,432.287,432.287
4142,24576,1,6.9516e-310,285.68,285.68
4143,24576,2,6.9516e-310,349.071,349.071
4144,24576,10,5.21502e-310,706.196,706.196
4145,24576,90,5.21502e-310,545.499,545.499
4146,24576,10,5.21502e-310,453.647,453.647
4147,24576,50,5.21502e-310,539.693,539.693
4148,24576,30,5.21502e-310,713.249,713.249
4149,24576,1,6.9516e-310,299.245,299.245
4150,24576,3,6.9516e-310,652.656,652.656
4151,24576,2,6.9516e-310,307.933,307.933
4152,24576,4,6.9516e-310,321.993,321.993
4153,24576,1,6.9516e-310,464.87,464.87
4154,24576,4,6.9516e-310,138.001,138.001
4155,24576,50,5.21502e-310,825.306,825.306
4156,24576,5,6.9516e-310,566.805,566.805
4157,24576,30,5.21502e-310,507.014,507.014
4158,24576,90,5.21502e-310,553.477,553.477
4159,24576,2,6.9516e-310,636.276,636.276
4160,24576,3,6.9516e-310,641.198,641.198
4161,24576,90,5.21502e-310,617.273,617.273
4162,24576,50,5.21502e-310,513.688,513.688
4163,24576,90,5.21502e-310,708.546,708.546
4164,24576,90,5.21502e-310,465.477,465.477
4165,24576,50,5.21502e-310,577.557,577.557
4166,24576,10,5.21502e-310,538.539,538.539
4167,24576,3,6.9516e-310,707.097,707.097
4168,24576,2,6.9516e-310,350.355,350.355
4169,24576,5,6.9516e-310,721.429,721.429
4170,24576,90,5.21502e-310,510.911,510.911
4171,24576,10,5.21502e-310,601.091,601.091
4172,24576,5,6.9516e-310,526.925,526.925
4173,24576,50,5.21502e-310,393.363,393.363
4174,24576,5,6.9516e-310,406.178,406.178
4175,24576,30,5.21502e-310,301.296,301.296
4176,24576,30,5.21502e-310,425.593,425.593
4177,24576,3,6.9516e-310,641.877,641.877
4178,24576,3,6.9516e-310,520.716,520.716
4179,24576,70,5.21502e-310,637.586,637.586
4180,24576,4,6.9516e-310,208.705,208.705
4181,24576,3,6.9516e-310,527.843,527.843
4182,24576,30,5.21502e-310,430.032,430.032
4183,24576,70,5.21502e-310,691.856,691.856
4184,24576,70,5.21502e-310,359.464,359.464
4185,24576,3,6.9516e-310,735.476,735.476
4186,24576,5,6.9516e-310,553.379,553.379
4187,24576,10,5.21502e-310,345.94,345.94
4188,24576,3,6.9516e-310,318.557,318.557
4189,24576,70,5.21502e-310,334.392,334.392
4190,24576,3,6.9516e-310,478.894,478.894
4191,24576,90,5.21502e-310,234.058,234.058
4192,24576,70,5.21502e-310,818.249,818.249
4193,24576,2,6.9516e-310,420.127,420.127
4194,24576,70,5.21502e-310,614.47,614.47
4195,24576,90,5.21502e-310,830.488,830.488
4196,24576,30,5.21502e-310,556.946,556.946
4197,24576,2,6.9516e-310,289.802,289.802
4198,24576,50,5.21502e-310,524.076,524.076
4199,24576,2,6.9516e-310,425.896,425.896
4200,24576,5,6.9516e-310,497.678,497.678
4201,24576,5,6.9516e-310,622.328,622.328
4202,24576,5,6.9516e-310,615.285,615.285
4203,24576,3,6.9516e-310,292.303,292.303
4204,24576,1,6.9516e-310,195.94,195.94
4205,24576,50,5.21502e-310,534.629,534.629
4206,24576,4,6.9516e-310,674.325,674.325
4207,24576,70,5.21502e-310,526.016,526.016
4208,24576,2,6.9516e-310,434.814,434.814
4209,24576,1,6.9516e-310,330.537,330.537
4210,24576,30,5.21502e-310,682.317,682.317
4211,24576,4,6.9516e-310,424.698,424.698
4212,24576,30,5.21502e-310,673.251,673.251
4213,24576,90,5.21502e-310,748.956,748.956
4214,24576,4,6.9516e-310,144.79,144.79
4215,24576,90,5.21502e-310,432.816,432.816
4216,24576,50,5.21502e-310,351.241,351.241
4217,24576,70,5.21502e-310,641.804,641.804
4218,24576,10,5.21502e-310,558.653,558.653
4219,24576,1,6.9516e-310,335.962,335.962
4220,24576,3,6.9516e-310,677.748,677.748
4221,24576,1,6.9516e-310,237.725,237.725
4222,24576,70,5.21502e-310,611.283,611.283
4223,24576,3,6.9516e-310,580.106,580.106
4224,24576,3,6.9516e-310,663.091,663.091
4225,24576,70,5.21502e-310,517.959,517.959
4226,24576,4,6.9516e-310,246.858,246.858
4227,24576,1,6.9516e-310,444.569,444.569
4228,24576,1,6.9516e-310,712.722,712.722
4229,24576,70,5.21502e-310,713.198,713.198
4230,24576,90,5.21502e-310,766.675,766.675
4231,24576,5,6.9516e-310,456.186,456.186
4232,24576,70,5.21502e-310,470.73,470.73
4233,24576,90,5.21502e-310,558.995,558.995
4234,24576,4,6.9516e-310,192.648,192.648
4235,24576,3,6.9516e-310,683.661,683.661
4236,24576,70,5.21502e-310,527.207,527.207
4237,24576,4,6.9516e-310,214.786,214.786
4238,24576,10,5.21502e-310,577.64,577.64
4239,24576,90,5.21502e-310,410.931,410.931
4240,24576,4,6.9516e-310,246.753,246.753
4241,24576,50,5.21502e-310,476.738,476.738
4242,24576,2,6.9516e-310,461.512,461.512
4243,24576,4,6.9516e-310,327.419,327.419
4244,24576,3,6.9516e-310,701.673,701.673
4245,24576,5,6.9516e-310,669.623,669.623
4246,24576,5,6.9516e-310,481.46,481.46
4247,24576,10,5.21502e-310,418.109,418.109
4248,24576,4,6.9516e-310,467.582,467.582
4249,24576,50,5.21502e-310,697.679,697.679
4250,24576,5,6.9516e-310,711.513,711.513
4251,24576,5,6.9516e-310,525.749,525.75
4252,24576,4,6.9516e-310,113.823,113.823
4253,24576,50,5.21502e-310,516.097,516.097
4254,24576,30,5.21502e-310,500.194,500.194
4255,24576,90,5.21502e-310,698.889,698.889
4256,24576,30,5.21502e-310,390.013,390.013
4257,24576,2,6.9516e-310,565.197,565.197
4258,24576,90,5.21502e-310,551.197,551.197
4259,24576,2,6.9516e-310,505.522,505.522
4260,24576,3,6.9516e-310,430.905,430.905
4261,24576,30,5.21502e-310,467.748,467.748
4262,24576,5,6.9516e-310,581.386,581.386
4263,24576,4,6.9516e-310,199.259,199.259
4264,24576,10,5.21502e-310,619.062,619.062
4265,24576,70,5.21502e-310,581.613,581.613
4266,24576,1,6.9516e-310,247.617,247.617
4267,24576,5,6.9516e-310,693.495,693.495
4268,24576,30,5.21502e-310,407.613,407.613
4269,24576,2,6.9516e-310,113.938,113.938
4270,24576,30,5.21502e-310,561.189,561.189
4271,24576,90,5.21502e-310,432.011,432.011
4272,24576,5,6.9516e-310,661.447,661.447
4273,24576,90,5.21502e-310,643.614,643.614
4274,24576,1,6.9516e-310,349.384,349.384
4275,24576,50,5.21502e-310,435.47,435.47
4276,24576,3,6.9516e-310,697.885,697.885
4277,24576,5,6.9516e-310,837.962,837.962
4278,24576,10,5.21502e-310,629.843,629.843
4279,24576,90,5.21502e-310,497.191,497.191
4280,24576,5,6.9516e-310,436.673,436.673
4281,24576,5,6.9516e-310,256.328,256.328
4282,24576,70,5.21502e-310,381.527,381.527
4283,24576,1,6.9516e-310,45.1996,45.1996
4284,24576,30,5.21502e-310,775.537,775.537
4285,24576,3,6.9516e-310,599.596,599.596
4286,24576,30,5.21502e-310,462.414,462.414
4287,24576,4,6.9516e-310,173.333,173.333
4288,24576,4,6.9516e-310,286.189,286.189
4289,24576,30,5.21502e-310,722.986,722.986
4290,24576,5,6.9516e-310,640.498,640.498
4291,24576,10,5.21502e-310,388.7,388.7
4292,24576,5,6.9516e-310,800.238,800.238
4293,24576,1,6.9516e-310,370.014,370.014
4294,24576,90,5.21502e-310,682.106,682.106
4295,24576,3,6.9516e-310,786.216,786.216
4296,24576,3,6.9516e-310,439.669,439.669
4297,24576,90,5.21502e-310,459.937,459.937
4298,24576,70,5.21502e-310,555.652,555.652
4299,24576,2,6.9516e-310,454.838,454.838
4300,24576,5,6.9516e-310,439.561,439.561
4301,24576,10,5.21502e-310,436.075,436.075
4302,24576,50,5.21502e-310,342.174,342.174
4303,24576,50,5.21502e-310,573.668,573.668
4304,24576,2,6.9516e-310,820.499,820.5
4305,24576,2,6.9516e-310,507.746,507.746
4306,24576,10,5.21502e-310,678.21,678.21
4307,24576,70,5.21502e-310,430.923,430.923
4308,24576,2,6.9516e-310,592.605,592.605
4309,24576,3,6.9516e-310,755.011,755.011
4310,24576,5,6.9516e-310,503.472,503.472
4311,24576,3,6.9516e-310,449.375,449.375
4312,24576,5,6.9516e-310,281.311,281.311
4313,24576,2,6.9516e-310,281.916,281.916
4314,24576,2,6.9516e-310,556.335,556.335
4315,24576,90,5.21502e-310,783.695,783.695
4316,24576,2,6.9516e-310,477.34,477.34
4317,24576,5,6.9516e-310,504.28,504.28
4318,24576,10,5.21502e-310,596.275,596.275
4319,24576,1,6.9516e-310,553.714,553.714
4320,24576,5,6.9516e-310,458.145,458.145
4321,24576,30,5.21502e-310,463.983,463.983
4322,24576,2,6.9516e-310,444.809,444.809
4323,24576,10,5.21502e-310,639.468,639.468
4324,24576,3,6.9516e-310,610.473,610.473
4325,24576,5,6.9516e-310,338.474,338.474
4326,24576,5,6.9516e-310,474.277,474.277
4327,24576,10,5.21502e-310,346.735,346.735
4328,24576,2,6.9516e-310,349.783,349.783
4329,24576,50,5.21502e-310,569.836,569.836
4330,24576,5,6.9516e-310,734.115,734.115
4331,24576,50,5.21502e-310,426.815,426.815
4332,24576,10,5.21502e-310,347.592,347.592
4333,24576,50,5.21502e-310,450.591,450.591
4334,24576,50,5.21502e-310,386.703,386.703
4335,24576,3,6.9516e-310,694.61,694.61
4336,24576,50,5.21502e-310,296.008,296.008
4337,24576,30,5.21502e-310,320.679,320.679
4338,24576,50,5.21502e-310,614.544,614.544
4339,24576,2,6.9516e-310,437.646,437.646
4340,24576,50,5.21502e-310,434.475,434.475
4341,24576,5,6.9516e-310,378.234,378.234
4342,24576,2,6.9516e-310,139.897,139.897
4343,24576,2,6.9516e-310,324.324,324.324
4344,24576,2,6.9516e-310,452.709,452.709
4345,24576,90,5.21502e-310,846.592,846.592
4346,24576,10,5.21502e-310,614.398,614.398
4347,24576,70,5.21502e-310,657.58,657.58
4348,24576,1,6.9516e-310,314.588,314.588
4349,24576,3,6.9516e-310,613.05,613.05
4350,24576,10,5.21502e-310,521.529,521.529
4351,24576,70,5.21502e-310,521.572,521.572
4352,24576,2,6.9516e-310,425.503,425.503
4353,24576,3,6.9516e-310,579.78,579.78
4354,24576,3,6.9516e-310,346.916,346.916
4355,24576,4,6.9516e-310,346.438,346.438
4356,24576,2,6.9516e-310,592.222,592.222
4357,24576,2,6.9516e-310,543.805,543.805
4358,24576,5,6.9516e-310,673.091,673.091
4359,24576,5,6.9516e-310,548.968,548.968
4360,24576,70,5.21502e-310,592.504,592.504
4361,24576,1,6.9516e-310,314.958,314.958
4362,24576,5,6.9516e-310,813.918,813.918
4363,24576,90,5.21502e-310,544.644,544.644
4364,24576,50,5.21502e-310,635.647,635.647
4365,24576,5,6.9516e-310,740.395,740.395
4366,24576,50,5.21502e-310,514.618,514.618
4367,24576,50,5.21502e-310,480.876,480.876
4368,24576,3,6.9516e-310,408.1,408.1
4369,24576,70,5.21502e-310,501.59,501.59
4370,24576,5,6.9516e-310,468.21,468.21
4371,24576,10,5.21502e-310,397.661,397.661
4372,24576,70,5.21502e-310,715.591,715.591
4373,24576,30,5.21502e-310,679.914,679.914
4374,24576,5,6.9516e-310,761.307,761.307
4375,24576,50,5.21502e-310,630.105,630.105
4376,24576,5,6.9516e-310,518.557,518.557
4377,24576,2,6.9516e-310,530.82,530.82
4378,24576,10,5.21502e-310,618.137,618.137
4379,24576,30,5.21502e-310,331.665,331.665
4380,24576,90,5.21502e-310,523.951,523.951
4381,24576,90,5.21502e-310,472.023,472.023
4382,24576,2,6.9516e-310,564.239,564.239
4383,24576,50,5.21502e-310,744.425,744.425
4384,24576,10,5.21502e-310,640.161,640.161
4385,24576,30,5.21502e-310,461.611,461.611
4386,24576,5,6.9516e-310,276.441,276.44
4387,24576,50,5.21502e-310,544.244,544.244
4388,24576,10,5.21502e-310,532.768,532.768
4389,24576,90,5.21502e-310,508.002,508.002
4390,24576,3,6.9516e-310,396.015,396.015
4391,24576,30,5.21502e-310,304.152,304.152
4392,24576,90,5.21502e-310,645.182,645.182
4393,24576,70,5.21502e-310,539.426,539.426
4394,24576,50,5.21502e-310,473.077,473.077
4395,24576,1,6.9516e-310,191.368,191.368
4396,24576,1,6.9516e-310,159.363,159.363
4397,24576,50,5.21502e-310,607.403,607.403
4398,24576,10,5.21502e-310,574.137,574.137
4399,24576,2,6.9516e-310,262.86,262.86
4400,24576,2,6.9516e-310,509.494,509.494
4401,24576,5,6.9516e-310,669.172,669.172
4402,24576,2,6.9516e-310,310.277,310.277
4403,24576,90,5.21502e-310,768.299,768.299
4404,24576,2,6.9516e-310,437.988,437.988
4405,24576,4,6.9516e-310,470.691,470.691
4406,24576,4,6.9516e-310,534.76,534.76
4407,24576,30,5.21502e-310,455.902,455.902
4408,24576,30,5.21502e-310,493.552,493.552
4409,24576,70,5.21502e-310,413.674,413.674
4410,24576,50,5.21502e-310,773.432,773.432
4411,24576,50,5.21502e-310,544.096,544.096
4412,24576,3,6.9516e-310,529.075,529.075
4413,24576,10,5.21502e-310,327.412,327.412
4414,24576,10,5.21502e-310,490.197,490.197
4415,24576,30,5.21502e-310,520.24,520.24
4416,24576,30,5.21502e-310,514.571,514.571
4417,24576,4,6.9516e-310,436.265,436.265
4418,24576,50,5.21502e-310,799.6,799.6
4419,24576,90,5.21502e-310,593.975,593.975
4420,24576,1,6.9516e-310,312.365,312.365
4421,24576,70,5.21502e-310,763.525,763.525
4422,24576,70,5.21502e-310,476.863,476.863
4423,24576,5,6.9516e-310,343.221,343.221
4424,24576,70,5.21502e-310,391.137,391.137
4425,24576,5,6.9516e-310,607.371,607.371
4426,24576,1,6.9516e-310,153.553,153.553
4427,24576,70,5.21502e-310,700.946,700.946
4428,24576,2,6.9516e-310,541.33,541.33
4429,24576,4,6.9516e-310,253.588,253.588
4430,24576,50,5.21502e-310,460.63,460.63
4431,24576,90,5.21502e-310,680.104,680.104
4432,24576,3,6.9516e-310,832.355,832.355
4433,24576,4,6.9516e-310,347.348,347.348
4434,24576,50,5.21502e-310,629.094,629.094
4435,24576,5,6.9516e-310,757.805,757.805
4436,24576,90,5.21502e-310,475.019,475.019
4437,24576,90,5.21502e-310,400.602,400.602
4438,24576,2,6.9516e-310,318.258,318.258
